tripduration,starttime,stoptime,start station latitude,start station longitude,end station latitude,end station longitude,bikeid,usertype,birth year,gender
258,40:48.3,45:06.3,40.7211236,-74.03805095,40.71958612,-74.04311746,29260,Subscriber,1993,2
388,40:54.1,47:22.8,40.7308971,-74.06391263,40.7192822,-74.07126188,29289,Subscriber,1986,1
184,41:07.1,44:11.3,40.71241882,-74.03852552,40.71649,-74.04105,29534,Subscriber,1968,1
296,41:10.9,46:07.2,40.7141454,-74.0335519,40.71241882,-74.03852552,26207,Subscriber,1994,1
320,41:23.9,46:44.4,40.71687,-74.03281,40.71241882,-74.03852552,29549,Subscriber,1958,1
74,43:19.1,44:33.7,40.7177325,-74.043845,40.71958612,-74.04311746,41539,Subscriber,1971,1
282,44:55.8,49:38.3,40.7308971,-74.06391263,40.72210379,-74.071455,29476,Customer,1969,0
180,45:46.6,48:47.1,40.7127742,-74.0364857,40.71458404,-74.04281706,26259,Subscriber,1994,1
423,46:32.9,53:36.0,40.7308971,-74.06391263,40.7192822,-74.07126188,29202,Subscriber,1960,1
276,46:35.0,51:11.4,40.7311689,-74.0575736,40.7376037,-74.0524783,29491,Subscriber,1996,1
216,47:17.4,50:54.1,40.7308971,-74.06391263,40.72533993,-74.06762213,29262,Subscriber,1966,1
273,47:17.8,51:51.4,40.71958612,-74.04311746,40.7241765,-74.0506564,26291,Subscriber,1980,2
277,47:47.2,52:25.0,40.71687,-74.03281,40.71241882,-74.03852552,29468,Subscriber,1976,2
336,47:57.5,53:34.4,40.71958612,-74.04311746,40.72601173,-74.05038893,41539,Subscriber,1986,1
294,48:04.2,52:58.4,40.7308971,-74.06391263,40.72533993,-74.06762213,29665,Customer,1984,1
456,48:11.8,55:48.1,40.7308971,-74.06391263,40.7192822,-74.07126188,26264,Subscriber,1983,1
467,49:00.5,56:48.4,40.7192517,-74.034234,40.72759597,-74.04424731,29523,Subscriber,1982,2
388,49:11.1,55:39.4,40.7192517,-74.034234,40.72759597,-74.04424731,29303,Subscriber,1954,1
676,49:11.8,00:28.5,40.71687,-74.03281,40.72568548,-74.04879034,29548,Subscriber,1969,0
226,49:25.2,53:11.4,40.71958612,-74.04311746,40.72528911,-74.04557168,29276,Subscriber,1987,2
548,49:43.3,58:51.9,40.73367,-74.0625,40.72755147,-74.07106072,29122,Subscriber,2003,1
406,50:05.1,56:51.3,40.7192517,-74.034234,40.72152515,-74.04630454,26151,Subscriber,1988,1
92,50:52.3,52:24.6,40.71687,-74.03281,40.7192517,-74.034234,29447,Subscriber,1985,1
144,51:22.7,53:47.4,40.7127742,-74.0364857,40.71458404,-74.04281706,26248,Subscriber,1981,1
352,52:00.5,57:53.3,40.71958612,-74.04311746,40.72601173,-74.05038893,29642,Subscriber,1981,2
440,52:25.7,59:45.9,40.71958612,-74.04311746,40.72601173,-74.05038893,29260,Subscriber,1988,2
476,53:03.6,01:00.1,40.7308971,-74.06391263,40.72755147,-74.07106072,29677,Subscriber,1993,1
232,53:07.7,57:00.2,40.71958612,-74.04311746,40.71458404,-74.04281706,26173,Subscriber,1983,2
204,53:16.9,56:41.7,40.71958612,-74.04311746,40.72759597,-74.04424731,29445,Subscriber,1979,1
284,54:59.9,59:43.9,40.7192517,-74.034234,40.71958612,-74.04311746,29200,Subscriber,1988,1
317,55:30.2,00:47.9,40.7272235,-74.0337589,40.72759597,-74.04424731,29606,Subscriber,1976,1
305,55:54.8,01:00.4,40.71958612,-74.04311746,40.72568548,-74.04879034,26299,Subscriber,1982,1
82,56:26.4,57:48.7,40.7141454,-74.0335519,40.71687,-74.03281,29459,Subscriber,1982,1
293,59:38.6,04:31.6,40.71649,-74.04105,40.72152515,-74.04630454,29541,Subscriber,1962,1
176,00:21.8,03:18.2,40.71958612,-74.04311746,40.71458404,-74.04281706,29200,Subscriber,1991,1
243,00:33.0,04:36.2,40.71958612,-74.04311746,40.7241765,-74.0506564,29614,Subscriber,1991,1
280,01:46.8,06:27.2,40.7192517,-74.034234,40.71958612,-74.04311746,29489,Subscriber,1968,1
214,02:38.5,06:13.4,40.71958612,-74.04311746,40.72163014,-74.04996783,29257,Subscriber,1985,1
775,03:17.0,16:12.3,40.7192517,-74.034234,40.7236589,-74.0641943,29641,Subscriber,1993,1
262,03:42.5,08:04.6,40.72759597,-74.04424731,40.72165072,-74.04288411,29606,Subscriber,1973,2
333,07:51.2,13:24.8,40.7211236,-74.03805095,40.71241882,-74.03852552,29663,Subscriber,1964,1
527,08:10.5,16:57.9,40.72759597,-74.04424731,40.7272235,-74.0337589,26290,Subscriber,1992,2
637,09:10.1,19:47.2,40.73367,-74.0625,40.74267714,-74.05178863,26238,Subscriber,1992,1
572,09:35.4,19:08.0,40.71687,-74.03281,40.72528911,-74.04557168,29587,Subscriber,1970,1
394,10:38.0,17:12.6,40.7272235,-74.0337589,40.7192517,-74.034234,29504,Subscriber,1982,1
354,11:15.0,17:09.5,40.71958612,-74.04311746,40.71653978,-74.04963791,29603,Subscriber,1990,1
980,14:26.3,30:46.9,40.7211236,-74.03805095,40.7211236,-74.03805095,29266,Subscriber,1985,1
744,15:38.0,28:02.9,40.7236589,-74.0641943,40.72533993,-74.06762213,29214,Subscriber,1972,1
704,15:58.6,27:43.4,40.71649,-74.04105,40.7236589,-74.0641943,29527,Subscriber,1991,1
107,16:32.4,18:19.4,40.71687,-74.03281,40.7192517,-74.034234,29294,Subscriber,1991,1
483,18:34.2,26:37.7,40.71958612,-74.04311746,40.72568548,-74.04879034,29489,Subscriber,1985,1
287,19:49.4,24:37.3,40.73367,-74.0625,40.7376037,-74.0524783,26276,Subscriber,1993,1
226,20:01.6,23:48.2,40.7192517,-74.034234,40.7272235,-74.0337589,29234,Subscriber,1991,2
239,20:20.9,24:20.5,40.71958612,-74.04311746,40.71848892,-74.04772663,29593,Subscriber,1988,1
120,21:35.1,23:35.5,40.71848892,-74.04772663,40.71958612,-74.04311746,29472,Subscriber,1970,1
224,24:54.2,28:38.4,40.71958612,-74.04311746,40.71458404,-74.04281706,29472,Subscriber,1989,1
570,27:19.9,36:50.0,40.71458404,-74.04281706,40.7241765,-74.0506564,29243,Subscriber,1989,1
310,29:46.9,34:56.9,40.71687,-74.03281,40.71241882,-74.03852552,26178,Subscriber,1980,2
392,30:31.4,37:03.5,40.71958612,-74.04311746,40.72568548,-74.04879034,29274,Subscriber,1983,2
79,31:21.9,32:41.2,40.7211236,-74.03805095,40.7183552,-74.03891444,26222,Subscriber,1888,0
248,32:18.1,36:26.4,40.71687,-74.03281,40.71458404,-74.04281706,29526,Subscriber,1989,2
390,32:21.4,38:51.5,40.7242941,-74.0354826,40.7141454,-74.0335519,26260,Subscriber,1958,1
342,32:37.8,38:20.2,40.7177325,-74.043845,40.72759597,-74.04424731,29509,Subscriber,1992,1
251,32:45.2,36:57.1,40.7272235,-74.0337589,40.7192517,-74.034234,29553,Subscriber,1991,1
323,33:26.4,38:50.3,40.71687,-74.03281,40.7211236,-74.03805095,29609,Subscriber,1990,2
256,33:57.1,38:14.1,40.72759597,-74.04424731,40.72165072,-74.04288411,29529,Subscriber,1989,1
265,35:09.5,39:34.9,40.71958612,-74.04311746,40.72568548,-74.04879034,29198,Subscriber,1983,2
389,36:10.3,42:39.5,40.7183552,-74.03891444,40.71653978,-74.04963791,26222,Subscriber,1989,2
570,36:14.5,45:44.6,40.73367,-74.0625,40.74267714,-74.05178863,29470,Subscriber,1977,1
204,37:13.1,40:37.9,40.71958612,-74.04311746,40.72163014,-74.04996783,29120,Subscriber,1986,1
285,37:26.6,42:11.9,40.7272235,-74.0337589,40.7192517,-74.034234,26194,Subscriber,1989,1
1145,37:49.1,56:54.7,40.71958612,-74.04311746,40.7376037,-74.0524783,26167,Subscriber,1989,1
279,39:19.8,43:59.7,40.71958612,-74.04311746,40.72601173,-74.05038893,29612,Subscriber,1993,1
201,40:18.0,43:39.6,40.71958612,-74.04311746,40.72568548,-74.04879034,29580,Subscriber,1987,1
198,42:44.9,46:03.6,40.71958612,-74.04311746,40.72528911,-74.04557168,29286,Subscriber,1956,1
496,43:24.1,51:41.0,40.7127742,-74.0364857,40.72152515,-74.04630454,26294,Subscriber,1991,2
506,43:40.0,52:06.8,40.71958612,-74.04311746,40.7211236,-74.03805095,29219,Subscriber,1993,2
248,45:00.2,49:08.3,40.7308971,-74.06391263,40.72533993,-74.06762213,26237,Subscriber,1989,1
168,46:04.9,48:53.3,40.7183552,-74.03891444,40.7192517,-74.034234,29640,Subscriber,1988,1
282,48:18.5,53:01.3,40.71958612,-74.04311746,40.7241765,-74.0506564,29522,Subscriber,1986,1
227,48:58.6,52:46.2,40.71942,-74.05099,40.71958612,-74.04311746,29307,Subscriber,1968,0
214,53:38.6,57:12.7,40.7308971,-74.06391263,40.72533993,-74.06762213,29590,Subscriber,1992,1
201,55:49.8,59:11.3,40.71958612,-74.04311746,40.71458404,-74.04281706,29551,Subscriber,1989,1
383,58:16.6,04:40.5,40.72601173,-74.05038893,40.71958612,-74.04311746,26159,Subscriber,1978,1
326,00:30.2,05:56.7,40.72759597,-74.04424731,40.7211236,-74.03805095,29576,Subscriber,1989,2
168,05:03.9,07:52.7,40.7308971,-74.06391263,40.72533993,-74.06762213,29626,Subscriber,1978,1
298,07:01.2,11:59.7,40.7192517,-74.034234,40.7287448,-74.0321082,29294,Subscriber,1967,1
239,09:51.4,13:51.3,40.71958612,-74.04311746,40.72601173,-74.05038893,26159,Subscriber,1986,2
440,09:51.5,17:12.1,40.73367,-74.0625,40.7376037,-74.0524783,29242,Subscriber,1960,1
315,10:14.0,15:29.5,40.71958612,-74.04311746,40.71653978,-74.04963791,29307,Subscriber,1993,1
191,11:14.4,14:25.5,40.72533993,-74.06762213,40.7308971,-74.06391263,29238,Subscriber,1995,2
181,12:27.4,15:28.7,40.7272235,-74.0337589,40.7287448,-74.0321082,26196,Subscriber,1963,1
525,15:26.8,24:12.2,40.7112423,-74.0557013,40.71958612,-74.04311746,26236,Subscriber,1989,1
285,16:51.5,21:36.9,40.71958612,-74.04311746,40.72568548,-74.04879034,26293,Subscriber,1976,1
346,17:55.9,23:42.2,40.71958612,-74.04311746,40.71458404,-74.04281706,26174,Subscriber,1980,1
491,18:10.6,26:22.5,40.72528911,-74.04557168,40.73496102,-74.05950308,26240,Subscriber,1989,2
172,18:57.9,21:50.0,40.7308971,-74.06391263,40.72533993,-74.06762213,29500,Subscriber,1997,1
491,19:05.9,27:17.2,40.71958612,-74.04311746,40.72759597,-74.04424731,29251,Subscriber,1971,1
85,19:53.2,21:18.6,40.71687,-74.03281,40.7141454,-74.0335519,29459,Subscriber,1963,1
343,20:12.0,25:55.2,40.7308971,-74.06391263,40.7192822,-74.07126188,26198,Subscriber,1987,1
478,23:51.2,31:49.4,40.7272235,-74.0337589,40.72568548,-74.04879034,26262,Subscriber,1964,1
267,24:21.4,28:49.3,40.7308971,-74.06391263,40.72210379,-74.071455,29280,Subscriber,1991,2
316,24:39.4,29:56.2,40.7141454,-74.0335519,40.71958612,-74.04311746,26260,Subscriber,1995,1
341,27:13.4,32:54.5,40.7308971,-74.06391263,40.72210379,-74.071455,26228,Subscriber,1984,1
785,27:24.7,40:30.2,40.7308971,-74.06391263,40.7182113,-74.0836394,29498,Subscriber,1977,1
894,32:33.4,47:27.7,40.71958612,-74.04311746,40.72152515,-74.04630454,26260,Subscriber,1989,1
1734,35:26.3,04:21.0,40.71958612,-74.04311746,40.71653978,-74.04963791,26236,Subscriber,1992,1
235,36:59.4,40:55.3,40.71687,-74.03281,40.71241882,-74.03852552,29273,Subscriber,1973,1
214,37:04.8,40:39.7,40.7308971,-74.06391263,40.72533993,-74.06762213,29520,Subscriber,1993,1
271,37:15.8,41:47.0,40.73367,-74.0625,40.7376037,-74.0524783,29678,Subscriber,1986,1
349,39:45.8,45:34.8,40.71687,-74.03281,40.7127742,-74.0364857,29298,Subscriber,1989,1
895,42:14.7,57:10.7,40.7308971,-74.06391263,40.74590997,-74.05727148,26277,Subscriber,1998,1
231,43:56.3,47:48.0,40.7192517,-74.034234,40.7272235,-74.0337589,29553,Subscriber,1988,1
207,44:37.5,48:04.9,40.7308971,-74.06391263,40.72533993,-74.06762213,29588,Subscriber,1991,1
202,44:39.9,48:02.2,40.7308971,-74.06391263,40.72533993,-74.06762213,26288,Subscriber,1992,1
627,44:44.8,55:12.3,40.7308971,-74.06391263,40.7182113,-74.0836394,29607,Customer,1997,1
190,45:09.0,48:19.7,40.71958612,-74.04311746,40.72333159,-74.04595256,26155,Subscriber,1978,1
149,46:02.6,48:32.5,40.7192517,-74.034234,40.7211236,-74.03805095,29660,Subscriber,1969,0
248,46:34.4,50:43.1,40.7376037,-74.0524783,40.73496102,-74.05950308,29242,Subscriber,1988,1
346,47:30.7,53:17.1,40.73496102,-74.05950308,40.72568548,-74.04879034,29670,Subscriber,1989,2
228,48:43.9,52:32.7,40.71958612,-74.04311746,40.72528911,-74.04557168,29676,Subscriber,1981,1
517,52:02.6,00:40.4,40.74590997,-74.05727148,40.73496102,-74.05950308,26311,Customer,1969,0
269,52:39.0,57:08.1,40.71958612,-74.04311746,40.72759597,-74.04424731,29469,Subscriber,1977,1
278,53:15.8,57:54.7,40.7272235,-74.0337589,40.72759597,-74.04424731,29550,Subscriber,1980,1
168,55:45.9,58:34.1,40.71958612,-74.04311746,40.72163014,-74.04996783,26314,Subscriber,1991,1
258,01:29.5,05:48.4,40.7272235,-74.0337589,40.7211236,-74.03805095,29512,Subscriber,1987,1
428,03:44.2,10:52.7,40.7211236,-74.03805095,40.72759597,-74.04424731,29302,Subscriber,1989,2
723,04:04.4,16:08.0,40.71958612,-74.04311746,40.71346383,-74.06285852,29644,Subscriber,1999,1
287,06:34.9,11:22.4,40.71958612,-74.04311746,40.7241765,-74.0506564,26289,Subscriber,1994,1
389,07:30.1,13:59.1,40.7308971,-74.06391263,40.7192822,-74.07126188,29284,Subscriber,1988,1
287,08:43.0,13:30.6,40.7308971,-74.06391263,40.7236589,-74.0641943,29229,Subscriber,1962,1
200,10:24.6,13:45.2,40.71958612,-74.04311746,40.72528911,-74.04557168,26160,Subscriber,1978,1
326,10:44.2,16:10.5,40.72165072,-74.04288411,40.72759597,-74.04424731,29529,Subscriber,1989,1
310,11:13.8,16:24.6,40.72759597,-74.04424731,40.71958612,-74.04311746,29251,Subscriber,1991,1
270,11:52.2,16:22.2,40.71958612,-74.04311746,40.7241765,-74.0506564,26203,Subscriber,1990,2
462,11:58.0,19:40.7,40.71848892,-74.04772663,40.71346383,-74.06285852,29525,Customer,1987,1
731,13:29.2,25:40.7,40.72601173,-74.05038893,40.71458404,-74.04281706,29639,Subscriber,1989,1
990,15:01.8,31:32.6,40.71458404,-74.04281706,40.72572614,-74.07195926,26174,Customer,1969,0
126,15:14.7,17:21.4,40.72163014,-74.04996783,40.71958612,-74.04311746,29296,Subscriber,1996,1
128,15:43.1,17:51.3,40.71848892,-74.04772663,40.71958612,-74.04311746,29593,Subscriber,1977,1
238,17:16.2,21:15.1,40.7308971,-74.06391263,40.7236589,-74.0641943,29238,Subscriber,1986,1
252,22:59.9,27:12.0,40.71958612,-74.04311746,40.71942,-74.05099,26245,Subscriber,1968,0
873,24:49.7,39:23.0,40.7211236,-74.03805095,40.7211236,-74.03805095,29266,Subscriber,1985,1
102,26:07.9,27:50.2,40.71958612,-74.04311746,40.71848892,-74.04772663,29296,Subscriber,1970,1
420,26:37.7,33:37.9,40.71958612,-74.04311746,40.71346383,-74.06285852,29251,Subscriber,1984,1
154,27:07.9,29:42.9,40.7211236,-74.03805095,40.72165072,-74.04288411,29488,Subscriber,1978,1
389,27:35.1,34:05.0,40.7183552,-74.03891444,40.72152515,-74.04630454,29569,Subscriber,1990,2
334,30:38.5,36:12.8,40.73520838,-74.04696375,40.72601173,-74.05038893,26164,Subscriber,1969,1
170,36:03.6,38:54.0,40.71958612,-74.04311746,40.72163014,-74.04996783,29594,Subscriber,1993,0
411,36:29.6,43:21.3,40.7287448,-74.0321082,40.7183552,-74.03891444,29294,Subscriber,1987,1
270,37:10.3,41:40.9,40.7308971,-74.06391263,40.72533993,-74.06762213,29492,Subscriber,1984,2
216,37:13.1,40:49.4,40.71958612,-74.04311746,40.72528911,-74.04557168,29593,Subscriber,1976,1
363,37:37.9,43:40.9,40.71958612,-74.04311746,40.72601173,-74.05038893,29486,Subscriber,1988,1
1118,38:36.9,57:15.7,40.71687,-74.03281,40.74871595,-74.0404433,29239,Subscriber,1985,1
245,41:39.6,45:45.1,40.7308971,-74.06391263,40.72533993,-74.06762213,29258,Subscriber,1995,1
306,47:38.5,52:44.6,40.71958612,-74.04311746,40.72759597,-74.04424731,26301,Subscriber,1990,1
879,49:36.1,04:15.2,40.7211236,-74.03805095,40.7211236,-74.03805095,29266,Subscriber,1985,1
225,53:06.2,56:51.8,40.71687,-74.03281,40.7211236,-74.03805095,29225,Subscriber,1993,1
449,54:27.6,01:56.6,40.72759597,-74.04424731,40.7192517,-74.034234,29550,Subscriber,1975,2
340,00:47.0,06:27.3,40.71958612,-74.04311746,40.72601173,-74.05038893,29473,Subscriber,1986,2
82,01:42.1,03:04.3,40.71687,-74.03281,40.7192517,-74.034234,26254,Subscriber,1993,1
268,02:55.9,07:24.7,40.71958612,-74.04311746,40.71942,-74.05099,26304,Subscriber,1991,1
398,03:36.0,10:14.0,40.7308971,-74.06391263,40.72210379,-74.071455,26195,Subscriber,1970,1
233,06:38.3,10:31.4,40.71958612,-74.04311746,40.72759597,-74.04424731,29681,Subscriber,1968,1
319,06:46.6,12:06.4,40.71958612,-74.04311746,40.72601173,-74.05038893,29666,Subscriber,1969,0
286,06:49.3,11:35.5,40.71958612,-74.04311746,40.7241765,-74.0506564,26431,Subscriber,1984,1
362,07:36.0,13:38.7,40.7183552,-74.03891444,40.7287448,-74.0321082,29205,Subscriber,1980,1
709,09:11.0,21:00.6,40.7308971,-74.06391263,40.72533993,-74.06762213,29475,Subscriber,1980,1
384,09:28.0,15:52.6,40.71687,-74.03281,40.7127742,-74.0364857,29256,Subscriber,1981,2
240,11:00.0,15:00.7,40.72759597,-74.04424731,40.73520838,-74.04696375,29681,Subscriber,1996,1
433,17:16.0,24:29.1,40.7308971,-74.06391263,40.72533993,-74.06762213,26177,Subscriber,1995,2
405,18:20.2,25:05.6,40.7272235,-74.0337589,40.72759597,-74.04424731,26244,Subscriber,1964,1
431,23:04.3,30:16.3,40.73520838,-74.04696375,40.72759597,-74.04424731,29681,Subscriber,1983,1
354,25:52.2,31:46.3,40.7127742,-74.0364857,40.7211236,-74.03805095,29298,Subscriber,1989,1
564,27:53.0,37:17.2,40.7112423,-74.0557013,40.71958612,-74.04311746,26216,Subscriber,1991,1
229,28:54.9,32:44.0,40.71687,-74.03281,40.7211236,-74.03805095,29506,Subscriber,1990,1
578,30:25.3,40:04.0,40.7308971,-74.06391263,40.74267714,-74.05178863,26252,Subscriber,1995,2
380,30:41.6,37:01.9,40.71687,-74.03281,40.7127742,-74.0364857,29581,Subscriber,1977,1
234,32:46.8,36:41.7,40.72165072,-74.04288411,40.72759597,-74.04424731,29606,Subscriber,1984,2
172,37:17.7,40:10.7,40.7177325,-74.043845,40.71653978,-74.04963791,26225,Subscriber,1988,1
251,39:37.2,43:49.0,40.71958612,-74.04311746,40.72568548,-74.04879034,26216,Subscriber,1982,2
824,43:09.5,56:54.5,40.72152515,-74.04630454,40.71649,-74.04105,29518,Subscriber,1962,1
524,44:27.6,53:11.7,40.7177325,-74.043845,40.7236589,-74.0641943,26317,Subscriber,1985,2
243,47:43.9,51:47.8,40.71687,-74.03281,40.7177325,-74.043845,26286,Subscriber,1987,1
395,54:38.4,01:14.0,40.71687,-74.03281,40.71458404,-74.04281706,29480,Subscriber,1985,2
523,57:02.5,05:46.0,40.7241765,-74.0506564,40.7112423,-74.0557013,26166,Subscriber,1984,1
206,59:54.3,03:20.8,40.72165072,-74.04288411,40.72568548,-74.04879034,26153,Subscriber,1980,1
237,01:38.9,05:36.2,40.7192517,-74.034234,40.7272235,-74.0337589,26194,Subscriber,1973,1
554,05:36.4,14:50.8,40.7177325,-74.043845,40.7127742,-74.0364857,29227,Subscriber,1987,1
151,06:06.7,08:38.3,40.71653978,-74.04963791,40.71942,-74.05099,26225,Subscriber,1958,1
200,08:15.4,11:35.8,40.7141454,-74.0335519,40.71458404,-74.04281706,29459,Subscriber,1963,1
247,10:45.9,14:53.8,40.7308971,-74.06391263,40.72533993,-74.06762213,29672,Subscriber,2000,1
830,14:38.3,28:29.3,40.73367,-74.0625,40.7308971,-74.06391263,29624,Subscriber,1989,2
307,14:43.7,19:51.6,40.7183552,-74.03891444,40.7242941,-74.0354826,29277,Subscriber,1993,2
1265,16:55.2,38:00.3,40.7192517,-74.034234,40.73478582,-74.05044364,29640,Subscriber,1986,2
829,17:13.6,31:03.3,40.7192517,-74.034234,40.7112423,-74.0557013,26254,Customer,1969,0
121,18:39.7,20:41.0,40.7177325,-74.043845,40.71458404,-74.04281706,29449,Subscriber,1967,1
230,19:34.0,23:24.6,40.7177325,-74.043845,40.71458404,-74.04281706,26239,Subscriber,1987,2
631,20:29.8,31:01.4,40.7192517,-74.034234,40.7112423,-74.0557013,29447,Customer,1969,0
416,22:59.1,29:55.8,40.7272235,-74.0337589,40.7183552,-74.03891444,29553,Subscriber,1990,1
416,22:59.7,29:56.2,40.7272235,-74.0337589,40.7183552,-74.03891444,29224,Subscriber,1990,2
1372,25:12.7,48:05.1,40.71687,-74.03281,40.7112423,-74.0557013,29461,Customer,1969,0
1318,26:11.9,48:10.2,40.71687,-74.03281,40.7112423,-74.0557013,29682,Customer,1969,0
478,27:10.6,35:09.3,40.7177325,-74.043845,40.7112423,-74.0557013,26272,Subscriber,1982,1
295,32:35.7,37:31.2,40.71687,-74.03281,40.7127742,-74.0364857,29283,Subscriber,1990,1
334,33:00.8,38:35.8,40.72572614,-74.07195926,40.7308971,-74.06391263,29617,Subscriber,1994,2
574,33:54.0,43:28.5,40.73367,-74.0625,40.73367,-74.0625,29680,Subscriber,1964,2
405,34:35.1,41:21.1,40.73367,-74.0625,40.73478582,-74.05044364,29555,Subscriber,1991,2
316,34:52.3,40:09.2,40.7246051,-74.07840595,40.7308971,-74.06391263,29477,Subscriber,1983,1
269,39:01.3,43:31.3,40.7272235,-74.0337589,40.7192517,-74.034234,26194,Subscriber,1980,1
115,41:23.5,43:18.7,40.7177325,-74.043845,40.71848892,-74.04772663,26286,Subscriber,1990,1
1117,41:48.6,00:26.1,40.7376037,-74.0524783,40.7127742,-74.0364857,26276,Subscriber,1960,1
93,42:32.5,44:05.7,40.72152515,-74.04630454,40.72163014,-74.04996783,29541,Subscriber,1970,1
106,47:19.3,49:05.6,40.71687,-74.03281,40.7192517,-74.034234,29221,Subscriber,1997,1
102,48:06.5,49:48.6,40.7177325,-74.043845,40.71458404,-74.04281706,29306,Customer,1989,1
221,52:26.8,56:08.2,40.7287448,-74.0321082,40.7242941,-74.0354826,29497,Customer,1990,1
563,55:24.8,04:48.8,40.72165072,-74.04288411,40.7112423,-74.0557013,29621,Customer,1985,1
111,57:49.9,59:41.6,40.7177325,-74.043845,40.71848892,-74.04772663,26278,Subscriber,1987,1
172,59:43.8,02:35.9,40.72165072,-74.04288411,40.72759597,-74.04424731,29488,Subscriber,1990,1
305,02:49.2,07:54.2,40.7308971,-74.06391263,40.72210379,-74.071455,29624,Customer,1990,1
583,03:52.6,13:36.2,40.7272235,-74.0337589,40.7141454,-74.0335519,26290,Subscriber,1977,1
458,05:52.9,13:31.5,40.7308971,-74.06391263,40.72210379,-74.071455,29617,Subscriber,1986,1
574,06:11.7,15:46.6,40.7308971,-74.06391263,40.72210379,-74.071455,29477,Subscriber,1994,2
277,11:23.4,16:01.0,40.72165072,-74.04288411,40.72568548,-74.04879034,29657,Subscriber,1980,2
372,11:50.4,18:03.3,40.73367,-74.0625,40.74267714,-74.05178863,29680,Subscriber,1986,1
113,26:57.7,28:51.3,40.7177325,-74.043845,40.71649,-74.04105,26306,Subscriber,1981,1
271,28:45.6,33:17.2,40.7192517,-74.034234,40.71458404,-74.04281706,29504,Subscriber,1991,2
736,33:16.6,45:33.5,40.72165072,-74.04288411,40.7112423,-74.0557013,29629,Subscriber,1982,1
325,35:11.8,40:37.3,40.72165072,-74.04288411,40.72601173,-74.05038893,29288,Customer,1992,2
256,37:24.2,41:40.5,40.73367,-74.0625,40.7376037,-74.0524783,26305,Subscriber,1987,2
463,50:53.0,58:36.2,40.73367,-74.0625,40.7192822,-74.07126188,26182,Subscriber,1988,1
492,04:40.3,12:53.0,40.72165072,-74.04288411,40.71346383,-74.06285852,26267,Subscriber,1982,1
500,07:13.6,15:34.1,40.7112423,-74.0557013,40.71942,-74.05099,29447,Customer,1995,1
444,11:43.7,19:08.7,40.73367,-74.0625,40.7376037,-74.0524783,26281,Subscriber,1984,1
366,11:55.1,18:01.3,40.73367,-74.0625,40.7236589,-74.0641943,26300,Subscriber,1976,0
87,24:25.0,25:52.5,40.71848892,-74.04772663,40.71942,-74.05099,26286,Subscriber,1986,1
463,27:18.6,35:02.0,40.73367,-74.0625,40.7192822,-74.07126188,29659,Subscriber,1976,1
135,42:13.6,44:29.3,40.7183552,-74.03891444,40.7192517,-74.034234,29294,Subscriber,1988,1
438,44:06.5,51:24.8,40.72165072,-74.04288411,40.72601173,-74.05038893,29554,Subscriber,1973,2
381,02:43.2,09:04.8,40.73496102,-74.05950308,40.74267714,-74.05178863,29452,Subscriber,1969,1
479,50:41.0,58:40.5,40.7272235,-74.0337589,40.72759597,-74.04424731,29271,Subscriber,1988,2
287,51:09.2,55:56.6,40.72165072,-74.04288411,40.72601173,-74.05038893,29552,Subscriber,1983,1
530,15:38.3,24:28.4,40.74267714,-74.05178863,40.7308971,-74.06391263,26161,Customer,1969,0
492,24:50.3,33:02.6,40.72210379,-74.071455,40.7308971,-74.06391263,29617,Customer,1987,1
418,38:06.9,45:05.2,40.7112423,-74.0557013,40.71958612,-74.04311746,29621,Subscriber,1977,1
346,38:49.3,44:35.4,40.7127742,-74.0364857,40.71653978,-74.04963791,26276,Subscriber,1992,1
143,47:04.6,49:27.8,40.71458404,-74.04281706,40.71958612,-74.04311746,29459,Subscriber,1992,1
280,53:57.4,58:37.5,40.72568548,-74.04879034,40.7242941,-74.0354826,29657,Subscriber,1986,2
221,18:22.9,22:04.6,40.71241882,-74.03852552,40.7141454,-74.0335519,29293,Subscriber,1959,2
325,20:54.1,26:19.4,40.7287448,-74.0321082,40.7183552,-74.03891444,29487,Subscriber,1981,1
297,25:31.1,30:28.3,40.72210379,-74.071455,40.7308971,-74.06391263,26195,Subscriber,1991,2
317,25:49.6,31:07.0,40.7287448,-74.0321082,40.7183552,-74.03891444,29205,Subscriber,1980,1
300,29:02.7,34:03.6,40.72572614,-74.07195926,40.7308971,-74.06391263,29240,Subscriber,1967,1
226,33:46.6,37:33.1,40.72759597,-74.04424731,40.7241765,-74.0506564,29469,Subscriber,1977,1
195,36:31.0,39:47.0,40.71458404,-74.04281706,40.71958612,-74.04311746,26173,Subscriber,1979,2
407,37:36.1,44:23.7,40.72568548,-74.04879034,40.72165072,-74.04288411,29548,Subscriber,1985,1
260,42:27.2,46:47.6,40.72210379,-74.071455,40.7308971,-74.06391263,29476,Subscriber,1985,2
122,46:16.7,48:19.3,40.72163014,-74.04996783,40.71958612,-74.04311746,29594,Subscriber,1981,2
206,48:34.1,52:00.2,40.72333159,-74.04595256,40.71958612,-74.04311746,29305,Subscriber,1978,1
103,48:53.7,50:36.8,40.7192517,-74.034234,40.71687,-74.03281,29294,Subscriber,1971,2
205,49:41.2,53:06.7,40.72759597,-74.04424731,40.71958612,-74.04311746,29509,Subscriber,1978,1
